frame,x,y,dx,dy,team
470,90.732255859375,26.5457470703125,0.0,0.0,1
170,63.032080078125,55.322919921875,0.0,0.0,1
180,64.5583642578125,62.1603759765625,1.5262841796875009,6.8374560546875,1
180,54.570830078125,44.5510546875,0.0,0.0,2
180,59.8160107421875,63.133583984375,0.0,0.0,1
280,59.2600634765625,63.1920556640625,-0.5559472656250009,0.0584716796875,1
290,58.5810009765625,63.2634765625,-0.6790625000000006,0.07142089843750199,1
300,57.673017578125,63.35897460937501,-0.9079833984375014,0.09549804687500796,1
330,58.2608740234375,63.2971484375,0.5878564453125037,-0.06182617187501194,1
180,52.006230468750005,7.660160522460938,0.0,0.0,1
210,51.882841796875,1.3160891723632813,-0.12338867187500568,-6.344071350097657,1
190,62.7312744140625,50.9364794921875,0.0,0.0,2
190,58.27212890625,41.559384765625,0.0,0.0,2
230,59.4818603515625,41.07845703125,1.2097314453124994,-0.48092773437500114,1
240,59.874013671875,37.8094140625,0.39215332031249517,-3.26904296875,2
260,61.3679345703125,47.0550830078125,1.4939208984375014,9.245668945312502,2
330,63.455288085937504,54.966806640625,2.0873535156250043,7.911723632812503,2
200,56.4675732421875,41.19349609375,0.0,0.0,2
200,58.6629638671875,17.287440185546874,0.0,0.0,1
220,50.8801611328125,4.30661865234375,0.0,0.0,1
220,65.0014453125,39.33475830078125,0.0,0.0,1
230,61.5413232421875,58.6528076171875,0.0,0.0,1
240,61.950791015625,59.7495458984375,0.4094677734374983,1.0967382812500048,1
240,59.180341796875,63.200439453125,0.0,0.0,2
240,59.343334960937504,57.177783203125,0.0,0.0,1
240,59.8185107421875,37.1615576171875,0.0,0.0,1
340,83.9578125,10.28832763671875,0.0,0.0,1
350,83.49283203125,9.966314086914062,-0.46498046874999943,-0.3220135498046872,1
370,84.27681640625,8.54916259765625,0.7839843750000028,-1.4171514892578116,1
380,84.696376953125,7.6885546875,0.41956054687499034,-0.8606079101562507,1
240,48.11521484375,12.123673095703126,0.0,0.0,1
260,46.7691796875,44.7776513671875,0.0,0.0,1
280,49.4889013671875,50.618134765625,2.7197216796875026,5.840483398437499,1
480,71.234189453125,15.560935058593753,0.0,0.0,1
490,71.6756103515625,13.386942138671875,0.44142089843749943,-2.1739929199218775,1
500,71.3788427734375,18.229615478515623,-0.29676757812499943,4.842673339843747,1
260,53.896201171875,49.0747021484375,0.0,0.0,1
260,51.321748046875,16.9044970703125,0.0,0.0,2
270,61.3732275390625,62.969799804687504,0.0,0.0,2
290,49.9302197265625,53.0509765625,0.0,0.0,1
300,63.9556201171875,44.62822265625,0.0,0.0,1
300,48.8802734375,51.7973095703125,0.0,0.0,1
310,57.8987841796875,38.34790771484375,0.0,0.0,2
310,49.5814892578125,45.5388818359375,0.0,0.0,1
310,62.641396484375,58.922705078125,0.0,0.0,2
310,59.31529296875,63.18625,0.0,0.0,2
320,59.293173828125,63.18857421875,-0.02211914062500142,0.002324218749997442,2
320,54.0796337890625,38.9023388671875,0.0,0.0,2
490,79.1034228515625,11.201263427734377,0.0,0.0,2
320,62.794140625,53.257255859375,0.0,0.0,1
390,80.2813525390625,25.22299072265625,0.0,0.0,1
330,47.02466796875,40.6067431640625,0.0,0.0,2
340,69.0591796875,11.15305419921875,0.0,0.0,1
360,69.5953271484375,14.435975341796876,0.5361474609374994,3.2829211425781253,1
370,69.273134765625,9.382637329101565,-0.32219238281250284,-5.053338012695312,1
490,69.384228515625,12.9037158203125,0.11109374999999488,3.521078491210936,1
340,74.48380371093751,28.95306640625,0.0,0.0,1
340,89.972607421875,8.701503295898437,0.0,0.0,1
340,71.46611816406251,16.131635742187502,0.0,0.0,1
360,71.443193359375,19.54345947265625,-0.022924804687505684,3.411823730468747,1
340,70.573349609375,10.19519287109375,0.0,0.0,2
340,81.3011669921875,7.585521850585938,0.0,0.0,1
360,81.397236328125,8.238911743164063,0.0960693359375,0.6533898925781259,1
370,69.78228515625,11.700374755859375,0.0,0.0,2
340,69.8395068359375,2.1199009704589846,0.0,0.0,2
340,79.67606445312501,14.200167236328124,0.0,0.0,2
350,72.7377978515625,19.43078857421875,0.0,0.0,1
350,73.805849609375,29.1156005859375,0.0,0.0,1
370,73.66568359375,29.38517333984375,-0.14016601562499886,0.2695727539062496,1
350,88.4828515625,6.9915924072265625,0.0,0.0,2
350,78.742900390625,14.5861083984375,0.0,0.0,2
360,78.490341796875,14.463642578125,-0.25255859374999545,-0.12246582031249886,2
370,78.4923291015625,14.646971435546876,0.0019873046875034106,0.1833288574218752,2
360,73.6589501953125,28.9649658203125,0.0,0.0,1
380,73.5333447265625,29.4199365234375,-0.12560546874999545,0.45497070312499943,1
360,87.705400390625,6.156409912109375,0.0,0.0,1
360,74.6687060546875,6.965676879882813,0.0,0.0,1
370,74.508818359375,9.040588989257811,-0.15988769531250568,2.0749121093749983,1
360,86.42216796875,11.826726074218753,0.0,0.0,2
370,69.9915283203125,19.479605712890624,0.0,0.0,1
370,86.85673828125,5.456576538085938,0.0,0.0,1
